8.175 0.00120271
8.205 0.00121515
8.235 0.00122775
8.265 0.00124051
8.295 0.00125343
8.325 0.00126651
8.355 0.00127976
8.385 0.00129317
8.415 0.00130675
8.445 0.0013205
8.475 0.00133443
8.505 0.00134853
8.535 0.00136281
8.565 0.00137727
8.595 0.00139192
8.625 0.00140676
8.655 0.00142178
8.685 0.001437
8.715 0.00145241
8.745 0.00146802
8.775 0.00148384
8.805 0.00149985
8.835 0.00151608
8.865 0.00153251
8.895 0.00154916
8.925 0.00156602
8.955 0.00158311
8.985 0.00160041
9.015 0.00161794
9.045 0.00163571
9.075 0.0016537
9.105 0.00167193
9.135 0.0016904
9.165 0.00170912
9.195 0.00172808
9.225 0.00174729
9.255 0.00176676
9.285 0.00178649
9.315 0.00180648
9.345 0.00182673
9.375 0.00184726
9.405 0.00186805
9.435 0.00188913
9.465 0.00191049
9.495 0.00193214
9.525 0.00195408
9.555 0.00197631
9.585 0.00199884
9.615 0.00202168
9.645 0.00204483
9.675 0.00206829
9.705 0.00209207
9.735 0.00211618
9.765 0.00214061
9.795 0.00216538
9.825 0.00219048
9.855 0.00221593
9.885 0.00224173
9.915 0.00226789
9.945 0.0022944
9.975 0.00232128
10.005 0.00234853
10.035 0.00237616
10.065 0.00240417
10.095 0.00243257
10.125 0.00246136
10.155 0.00249056
10.185 0.00252016
10.215 0.00255018
10.245 0.00258061
10.275 0.00261147
10.305 0.00264277
10.335 0.0026745
10.365 0.00270669
10.395 0.00273932
10.425 0.00277242
10.455 0.00280598
10.485 0.00284002
10.515 0.00287454
10.545 0.00290955
10.575 0.00294506
10.605 0.00298108
10.635 0.00301761
10.665 0.00305466
10.695 0.00309224
10.725 0.00313036
10.755 0.00316903
10.785 0.00320825
10.815 0.00324804
10.845 0.0032884
10.875 0.00332934
10.905 0.00337088
10.935 0.00341302
10.965 0.00345576
10.995 0.00349913
11.025 0.00354312
11.055 0.00358776
11.085 0.00363305
11.115 0.003679
11.145 0.00372562
11.175 0.00377292
11.205 0.00382092
11.235 0.00386962
11.265 0.00391903
11.295 0.00396917
11.325 0.00402005
11.355 0.00407168
11.385 0.00412407
11.415 0.00417724
11.445 0.00423119
11.475 0.00428594
11.505 0.00434151
11.535 0.0043979
11.565 0.00445513
11.595 0.00451321
11.625 0.00457215
11.655 0.00463198
11.685 0.0046927
11.715 0.00475433
11.745 0.00481688
11.775 0.00488037
11.805 0.00494481
11.835 0.00501023
11.865 0.00507662
11.895 0.00514402
11.925 0.00521242
11.955 0.00528187
11.985 0.00535236
12.015 0.00542392
12.045 0.00549656
12.075 0.0055703
12.105 0.00564516
12.135 0.00572116
12.165 0.00579831
12.195 0.00587663
12.225 0.00595615
12.255 0.00603689
12.285 0.00611885
12.315 0.00620206
